kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000002;12/02/2021 00:00;12/02/2021;4250;4070;80
PROD-0000002;13/02/2021 00:00;13/02/2021;4210;3960;80
PROD-0000002;14/02/2021 00:00;14/02/2021;4220;4040;70
PROD-0000002;15/02/2021 00:00;15/02/2021;4180;4000;20
PROD-0000002;16/02/2021 00:00;16/02/2021;4250;4040;60
PROD-0000002;17/02/2021 00:00;17/02/2021;4150;3990;0
PROD-0000002;18/02/2021 00:00;18/02/2021;4270;4030;100
PROD-0000002;19/02/2021 00:00;19/02/2021;4170;3970;40
PROD-0000002;20/02/2021 00:00;20/02/2021;4200;3950;50
PROD-0000002;21/02/2021 00:00;21/02/2021;4220;4020;40
PROD-0000002;22/02/2021 00:00;22/02/2021;4300;4090;60
PROD-0000002;23/02/2021 00:00;23/02/2021;4230;4000;100
PROD-0000002;24/02/2021 00:00;24/02/2021;4200;3990;90
PROD-0000002;25/02/2021 00:00;25/02/2021;4210;4000;80
PROD-0000002;26/02/2021 00:00;26/02/2021;4260;4050;90
PROD-0000002;27/02/2021 00:00;27/02/2021;4150;3920;10
PROD-0000002;28/02/2021 00:00;28/02/2021;4190;3980;60
PROD-0000002;01/03/2021 00:00;01/03/2021;4210;3970;60
PROD-0000002;02/03/2021 00:00;02/03/2021;4210;4000;50
PROD-0000002;03/03/2021 00:00;03/03/2021;4240;4020;0
PROD-0000002;04/03/2021 00:00;04/03/2021;4250;3990;0
PROD-0000002;05/03/2021 00:00;05/03/2021;4220;4010;0
PROD-0000002;06/03/2021 00:00;06/03/2021;4250;4070;0
PROD-0000002;07/03/2021 00:00;07/03/2021;4220;4010;0
PROD-0000002;08/03/2021 00:00;08/03/2021;4240;4030;50
PROD-0000002;09/03/2021 00:00;09/03/2021;4190;3980;10
PROD-0000002;10/03/2021 00:00;10/03/2021;4220;4010;40
PROD-0000002;11/03/2021 00:00;11/03/2021;4250;4040;30
PROD-0000002;12/03/2021 00:00;12/03/2021;4170;3970;30
PROD-0000002;13/03/2021 00:00;13/03/2021;4200;3980;10
PROD-0000002;14/03/2021 00:00;14/03/2021;4290;4070;70
PROD-0000002;15/03/2021 00:00;15/03/2021;4260;4010;30
PROD-0000002;16/03/2021 00:00;16/03/2021;4230;4010;0
PROD-0000002;17/03/2021 00:00;17/03/2021;4280;4080;20
PROD-0000002;18/03/2021 00:00;18/03/2021;4220;4000;60
PROD-0000002;19/03/2021 00:00;19/03/2021;4220;4010;90
PROD-0000002;20/03/2021 00:00;20/03/2021;4190;3990;90
PROD-0000002;21/03/2021 00:00;21/03/2021;4280;4100;20
PROD-0000002;22/03/2021 00:00;22/03/2021;4220;4010;0
PROD-0000002;23/03/2021 00:00;23/03/2021;4220;4010;90
PROD-0000002;24/03/2021 00:00;24/03/2021;4220;4040;50
PROD-0000002;25/03/2021 00:00;25/03/2021;4240;4020;60
PROD-0000002;26/03/2021 00:00;26/03/2021;4200;3960;0
PROD-0000002;27/03/2021 00:00;27/03/2021;4230;4020;10
PROD-0000002;28/03/2021 00:00;28/03/2021;4200;3990;50
PROD-0000002;29/03/2021 00:00;29/03/2021;4160;3910;10
PROD-0000002;30/03/2021 00:00;30/03/2021;4240;4020;0
PROD-0000002;31/03/2021 00:00;31/03/2021;4240;4030;60
PROD-0000002;01/04/2021 00:00;01/04/2021;4170;3970;80
PROD-0000002;02/04/2021 00:00;02/04/2021;4260;4030;60
PROD-0000002;03/04/2021 00:00;03/04/2021;4300;4090;10
PROD-0000002;04/04/2021 00:00;04/04/2021;4250;4050;70
PROD-0000002;05/04/2021 00:00;05/04/2021;4250;4040;80
PROD-0000002;06/04/2021 00:00;06/04/2021;4310;4110;90
PROD-0000002;07/04/2021 00:00;07/04/2021;4270;4100;20
PROD-0000002;08/04/2021 00:00;08/04/2021;4210;4000;20
PROD-0000002;09/04/2021 00:00;09/04/2021;4220;4010;10
PROD-0000002;10/04/2021 00:00;10/04/2021;4240;4020;90
PROD-0000002;11/04/2021 00:00;11/04/2021;4220;4030;10
PROD-0000002;12/04/2021 00:00;12/04/2021;4210;4010;20
PROD-0000002;13/04/2021 00:00;13/04/2021;4210;3970;30
PROD-0000002;14/04/2021 00:00;14/04/2021;4310;4070;30
PROD-0000002;15/04/2021 00:00;15/04/2021;4300;4110;10
PROD-0000002;16/04/2021 00:00;16/04/2021;4260;4060;100
PROD-0000002;17/04/2021 00:00;17/04/2021;4250;4040;60
PROD-0000002;18/04/2021 00:00;18/04/2021;4270;4060;20
PROD-0000002;19/04/2021 00:00;19/04/2021;4240;4030;20
PROD-0000002;20/04/2021 00:00;20/04/2021;4190;3960;0
PROD-0000002;21/04/2021 00:00;21/04/2021;4280;4030;10
PROD-0000002;22/04/2021 00:00;22/04/2021;4240;4010;70
PROD-0000002;23/04/2021 00:00;23/04/2021;4260;4050;90
PROD-0000002;24/04/2021 00:00;24/04/2021;4270;4050;80
PROD-0000002;25/04/2021 00:00;25/04/2021;4270;4080;100
PROD-0000002;26/04/2021 00:00;26/04/2021;4240;4040;80
PROD-0000002;27/04/2021 00:00;27/04/2021;4180;3970;80
PROD-0000002;28/04/2021 00:00;28/04/2021;4210;3990;10
PROD-0000002;29/04/2021 00:00;29/04/2021;4280;4060;100
PROD-0000002;30/04/2021 00:00;30/04/2021;4280;4060;40
PROD-0000002;01/05/2021 00:00;01/05/2021;4250;4070;20
PROD-0000002;02/05/2021 00:00;02/05/2021;4260;4070;50
PROD-0000002;03/05/2021 00:00;03/05/2021;4240;4030;100
PROD-0000002;04/05/2021 00:00;04/05/2021;4260;4090;70
PROD-0000002;05/05/2021 00:00;05/05/2021;4220;4010;60
PROD-0000002;06/05/2021 00:00;06/05/2021;4280;4090;70
PROD-0000002;07/05/2021 00:00;07/05/2021;4320;4120;10
PROD-0000002;08/05/2021 00:00;08/05/2021;4290;4060;50
PROD-0000002;09/05/2021 00:00;09/05/2021;4260;4040;40
PROD-0000002;10/05/2021 00:00;10/05/2021;4250;4040;70
PROD-0000002;11/05/2021 00:00;11/05/2021;4260;4080;30
PROD-0000002;12/05/2021 00:00;12/05/2021;4290;4060;20
PROD-0000002;13/05/2021 00:00;13/05/2021;4270;4040;30
PROD-0000002;14/05/2021 00:00;14/05/2021;4300;4050;90
PROD-0000002;15/05/2021 00:00;15/05/2021;4240;4060;0
PROD-0000002;16/05/2021 00:00;16/05/2021;4280;4030;10
PROD-0000002;17/05/2021 00:00;17/05/2021;4300;4090;10
PROD-0000002;18/05/2021 00:00;18/05/2021;4280;4050;70
PROD-0000002;19/05/2021 00:00;19/05/2021;4320;4080;80
PROD-0000002;20/05/2021 00:00;20/05/2021;4310;4110;60
PROD-0000002;21/05/2021 00:00;21/05/2021;4320;4090;0
PROD-0000002;22/05/2021 00:00;22/05/2021;4240;3990;70
PROD-0000002;23/05/2021 00:00;23/05/2021;4210;4000;100
PROD-0000002;24/05/2021 00:00;24/05/2021;4290;4060;40
PROD-0000002;25/05/2021 00:00;25/05/2021;4250;4030;100
PROD-0000002;26/05/2021 00:00;26/05/2021;4250;4050;100
PROD-0000002;27/05/2021 00:00;27/05/2021;4320;4090;50
PROD-0000002;28/05/2021 00:00;28/05/2021;4250;4050;40
PROD-0000002;29/05/2021 00:00;29/05/2021;4210;3970;60
PROD-0000002;30/05/2021 00:00;30/05/2021;4270;4030;60
PROD-0000002;31/05/2021 00:00;31/05/2021;4260;4040;30
PROD-0000002;01/06/2021 00:00;01/06/2021;4240;4030;60
PROD-0000002;02/06/2021 00:00;02/06/2021;4260;4050;70
PROD-0000002;03/06/2021 00:00;03/06/2021;4330;4130;40
PROD-0000002;04/06/2021 00:00;04/06/2021;4290;4060;30
PROD-0000002;05/06/2021 00:00;05/06/2021;4300;4090;80
PROD-0000002;06/06/2021 00:00;06/06/2021;4310;4090;80
PROD-0000002;07/06/2021 00:00;07/06/2021;4300;4050;10
PROD-0000002;08/06/2021 00:00;08/06/2021;4250;4030;30
PROD-0000002;09/06/2021 00:00;09/06/2021;4260;4050;80
PROD-0000002;10/06/2021 00:00;10/06/2021;4280;4060;60
PROD-0000002;11/06/2021 00:00;11/06/2021;4260;4050;60
PROD-0000002;12/06/2021 00:00;12/06/2021;4340;4120;20
PROD-0000002;13/06/2021 00:00;13/06/2021;4290;4060;20
PROD-0000002;14/06/2021 00:00;14/06/2021;4200;3990;60
PROD-0000002;15/06/2021 00:00;15/06/2021;4260;4050;70
PROD-0000002;16/06/2021 00:00;16/06/2021;4300;4080;100
PROD-0000002;17/06/2021 00:00;17/06/2021;4330;4160;80
PROD-0000002;18/06/2021 00:00;18/06/2021;4270;4050;60
PROD-0000002;19/06/2021 00:00;19/06/2021;4290;4080;20
PROD-0000002;20/06/2021 00:00;20/06/2021;4300;4080;20
PROD-0000002;21/06/2021 00:00;21/06/2021;4260;4000;90
PROD-0000002;22/06/2021 00:00;22/06/2021;4240;4060;40
PROD-0000002;23/06/2021 00:00;23/06/2021;4260;4040;40
PROD-0000002;24/06/2021 00:00;24/06/2021;4260;4020;0
PROD-0000002;25/06/2021 00:00;25/06/2021;4300;4050;80
PROD-0000002;26/06/2021 00:00;26/06/2021;4210;4040;20
PROD-0000002;27/06/2021 00:00;27/06/2021;4280;4070;80
PROD-0000002;28/06/2021 00:00;28/06/2021;4250;4030;60
PROD-0000002;29/06/2021 00:00;29/06/2021;4260;4050;100
PROD-0000002;30/06/2021 00:00;30/06/2021;4270;4030;100
PROD-0000002;01/07/2021 00:00;01/07/2021;4270;4060;0
PROD-0000002;02/07/2021 00:00;02/07/2021;4340;4120;10
PROD-0000002;03/07/2021 00:00;03/07/2021;4320;4130;100
PROD-0000002;04/07/2021 00:00;04/07/2021;4240;4020;100
PROD-0000002;05/07/2021 00:00;05/07/2021;4300;4100;20
PROD-0000002;06/07/2021 00:00;06/07/2021;4300;4120;80
PROD-0000002;07/07/2021 00:00;07/07/2021;4270;4050;40
PROD-0000002;08/07/2021 00:00;08/07/2021;4290;4100;80
PROD-0000002;09/07/2021 00:00;09/07/2021;4290;4080;0
PROD-0000002;10/07/2021 00:00;10/07/2021;4260;4030;50
PROD-0000002;11/07/2021 00:00;11/07/2021;4290;4090;30
PROD-0000002;12/07/2021 00:00;12/07/2021;4270;4050;40
PROD-0000002;13/07/2021 00:00;13/07/2021;4330;4140;50
PROD-0000002;14/07/2021 00:00;14/07/2021;4250;4040;50
PROD-0000002;15/07/2021 00:00;15/07/2021;4290;4080;10
PROD-0000002;16/07/2021 00:00;16/07/2021;4280;4090;30
PROD-0000002;17/07/2021 00:00;17/07/2021;4290;4080;30
PROD-0000002;18/07/2021 00:00;18/07/2021;4270;4100;10
PROD-0000002;19/07/2021 00:00;19/07/2021;4330;4110;10
PROD-0000002;20/07/2021 00:00;20/07/2021;4260;4060;90
PROD-0000002;21/07/2021 00:00;21/07/2021;4320;4130;60
PROD-0000002;22/07/2021 00:00;22/07/2021;4250;4030;100
PROD-0000002;23/07/2021 00:00;23/07/2021;4260;4040;0
PROD-0000002;24/07/2021 00:00;24/07/2021;4230;4050;40
PROD-0000002;25/07/2021 00:00;25/07/2021;4250;4050;70
PROD-0000002;26/07/2021 00:00;26/07/2021;4320;4070;100
PROD-0000002;27/07/2021 00:00;27/07/2021;4300;4120;30
PROD-0000002;28/07/2021 00:00;28/07/2021;4320;4090;70
PROD-0000002;29/07/2021 00:00;29/07/2021;4290;4080;100
PROD-0000002;30/07/2021 00:00;30/07/2021;4280;4070;70
PROD-0000002;31/07/2021 00:00;31/07/2021;4260;4030;70
PROD-0000002;01/08/2021 00:00;01/08/2021;4230;4020;20
PROD-0000002;02/08/2021 00:00;02/08/2021;4270;4020;0
PROD-0000002;03/08/2021 00:00;03/08/2021;4310;4090;100
PROD-0000002;04/08/2021 00:00;04/08/2021;4310;4060;70
PROD-0000002;05/08/2021 00:00;05/08/2021;4330;4110;10
PROD-0000002;06/08/2021 00:00;06/08/2021;4260;4050;100
PROD-0000002;07/08/2021 00:00;07/08/2021;4290;4080;0
PROD-0000002;08/08/2021 00:00;08/08/2021;4360;4140;80
PROD-0000002;09/08/2021 00:00;09/08/2021;4300;4090;10
PROD-0000002;10/08/2021 00:00;10/08/2021;4290;4070;80
PROD-0000002;11/08/2021 00:00;11/08/2021;4360;4150;20
PROD-0000002;12/08/2021 00:00;12/08/2021;4320;4100;80
PROD-0000002;13/08/2021 00:00;13/08/2021;4270;4040;80
PROD-0000002;14/08/2021 00:00;14/08/2021;4340;4130;40
PROD-0000002;15/08/2021 00:00;15/08/2021;4270;4090;20
PROD-0000002;16/08/2021 00:00;16/08/2021;4260;4050;50
PROD-0000002;17/08/2021 00:00;17/08/2021;4340;4120;10
PROD-0000002;18/08/2021 00:00;18/08/2021;4300;4040;40
PROD-0000002;19/08/2021 00:00;19/08/2021;4280;4060;30
PROD-0000002;20/08/2021 00:00;20/08/2021;4300;4110;20
PROD-0000002;21/08/2021 00:00;21/08/2021;4290;4050;100
PROD-0000002;22/08/2021 00:00;22/08/2021;4360;4150;30
PROD-0000002;23/08/2021 00:00;23/08/2021;4260;4020;30
PROD-0000002;24/08/2021 00:00;24/08/2021;4280;4050;80
PROD-0000002;25/08/2021 00:00;25/08/2021;4310;4070;70
PROD-0000002;26/08/2021 00:00;26/08/2021;4260;4040;50
PROD-0000002;27/08/2021 00:00;27/08/2021;4260;4050;60
PROD-0000002;28/08/2021 00:00;28/08/2021;4260;4040;50
PROD-0000002;29/08/2021 00:00;29/08/2021;4300;4090;100
PROD-0000002;30/08/2021 00:00;30/08/2021;4290;4080;30
PROD-0000002;31/08/2021 00:00;31/08/2021;4240;4030;60
PROD-0000002;01/09/2021 00:00;01/09/2021;4370;4150;80
PROD-0000002;02/09/2021 00:00;02/09/2021;4330;4090;20
PROD-0000002;03/09/2021 00:00;03/09/2021;4290;4040;60
PROD-0000002;04/09/2021 00:00;04/09/2021;4250;4070;0
PROD-0000002;05/09/2021 00:00;05/09/2021;4380;4170;60
PROD-0000002;06/09/2021 00:00;06/09/2021;4340;4130;110
PROD-0000002;07/09/2021 00:00;07/09/2021;4340;4090;100
PROD-0000002;08/09/2021 00:00;08/09/2021;4340;4120;50
PROD-0000002;09/09/2021 00:00;09/09/2021;4270;4050;10
PROD-0000002;10/09/2021 00:00;10/09/2021;4310;4090;70
PROD-0000002;11/09/2021 00:00;11/09/2021;4380;4160;90
PROD-0000002;12/09/2021 00:00;12/09/2021;4350;4160;70
PROD-0000002;13/09/2021 00:00;13/09/2021;4310;4110;100
PROD-0000002;14/09/2021 00:00;14/09/2021;4360;4120;80
PROD-0000002;15/09/2021 00:00;15/09/2021;4350;4130;90
PROD-0000002;16/09/2021 00:00;16/09/2021;4290;4080;30
PROD-0000002;17/09/2021 00:00;17/09/2021;4280;4030;70
PROD-0000002;18/09/2021 00:00;18/09/2021;4270;4080;30
PROD-0000002;19/09/2021 00:00;19/09/2021;4300;4090;70
PROD-0000002;20/09/2021 00:00;20/09/2021;4300;4080;40
PROD-0000002;21/09/2021 00:00;21/09/2021;4280;4070;40
PROD-0000002;22/09/2021 00:00;22/09/2021;4290;4110;30
PROD-0000002;23/09/2021 00:00;23/09/2021;4300;4070;80
PROD-0000002;24/09/2021 00:00;24/09/2021;4280;4070;30
PROD-0000002;25/09/2021 00:00;25/09/2021;4320;4130;90
PROD-0000002;26/09/2021 00:00;26/09/2021;4340;4120;80
PROD-0000002;27/09/2021 00:00;27/09/2021;4350;4100;70
PROD-0000002;28/09/2021 00:00;28/09/2021;4350;4140;80
PROD-0000002;29/09/2021 00:00;29/09/2021;4340;4130;0
PROD-0000002;30/09/2021 00:00;30/09/2021;4370;4130;80
PROD-0000002;01/10/2021 00:00;01/10/2021;4260;4030;60
PROD-0000002;02/10/2021 00:00;02/10/2021;4330;4120;10
PROD-0000002;03/10/2021 00:00;03/10/2021;4320;4100;60
PROD-0000002;04/10/2021 00:00;04/10/2021;4380;4140;100
PROD-0000002;05/10/2021 00:00;05/10/2021;4320;4120;20
PROD-0000002;06/10/2021 00:00;06/10/2021;4340;4170;100
PROD-0000002;07/10/2021 00:00;07/10/2021;4320;4090;100
PROD-0000002;08/10/2021 00:00;08/10/2021;4310;4080;90
PROD-0000002;09/10/2021 00:00;09/10/2021;4310;4090;60
PROD-0000002;10/10/2021 00:00;10/10/2021;4260;4010;100
PROD-0000002;11/10/2021 00:00;11/10/2021;4360;4130;40
PROD-0000002;12/10/2021 00:00;12/10/2021;4350;4140;70
PROD-0000002;13/10/2021 00:00;13/10/2021;4360;4130;0
PROD-0000002;14/10/2021 00:00;14/10/2021;4310;4110;60
PROD-0000002;15/10/2021 00:00;15/10/2021;4280;4060;70
PROD-0000002;16/10/2021 00:00;16/10/2021;4330;4140;80
PROD-0000002;17/10/2021 00:00;17/10/2021;4320;4110;10
PROD-0000002;18/10/2021 00:00;18/10/2021;4310;4100;50
PROD-0000002;19/10/2021 00:00;19/10/2021;4360;4110;100
PROD-0000002;20/10/2021 00:00;20/10/2021;4300;4120;40
PROD-0000002;21/10/2021 00:00;21/10/2021;4320;4110;110
PROD-0000002;22/10/2021 00:00;22/10/2021;4340;4160;30
PROD-0000002;23/10/2021 00:00;23/10/2021;4290;4050;40
PROD-0000002;24/10/2021 00:00;24/10/2021;4290;4100;30
PROD-0000002;25/10/2021 00:00;25/10/2021;4360;4150;50
PROD-0000002;26/10/2021 00:00;26/10/2021;4380;4150;90
PROD-0000002;27/10/2021 00:00;27/10/2021;4250;4040;40
PROD-0000002;28/10/2021 00:00;28/10/2021;4320;4130;110
PROD-0000002;29/10/2021 00:00;29/10/2021;4340;4120;0
PROD-0000002;30/10/2021 00:00;30/10/2021;4280;4110;10
PROD-0000002;31/10/2021 00:00;31/10/2021;4320;4140;0
PROD-0000002;01/11/2021 00:00;01/11/2021;4260;4050;0
PROD-0000002;02/11/2021 00:00;02/11/2021;4400;4180;70
PROD-0000002;03/11/2021 00:00;03/11/2021;4290;4110;0
PROD-0000002;04/11/2021 00:00;04/11/2021;4300;4080;50
PROD-0000002;05/11/2021 00:00;05/11/2021;4360;4150;50
PROD-0000002;06/11/2021 00:00;06/11/2021;4370;4140;110
PROD-0000002;07/11/2021 00:00;07/11/2021;4320;4090;100
PROD-0000002;08/11/2021 00:00;08/11/2021;4340;4160;80
PROD-0000002;09/11/2021 00:00;09/11/2021;4360;4110;0
PROD-0000002;10/11/2021 00:00;10/11/2021;4330;4070;60
PROD-0000002;11/11/2021 00:00;11/11/2021;4340;4130;10
PROD-0000002;12/11/2021 00:00;12/11/2021;4400;4180;70
PROD-0000002;13/11/2021 00:00;13/11/2021;4370;4170;20
PROD-0000002;14/11/2021 00:00;14/11/2021;4390;4170;30
PROD-0000002;15/11/2021 00:00;15/11/2021;4350;4140;0
PROD-0000002;16/11/2021 00:00;16/11/2021;4300;4100;10
PROD-0000002;17/11/2021 00:00;17/11/2021;4390;4190;70
PROD-0000002;18/11/2021 00:00;18/11/2021;4390;4190;10
PROD-0000002;19/11/2021 00:00;19/11/2021;4330;4080;20
PROD-0000002;20/11/2021 00:00;20/11/2021;4340;4150;10
PROD-0000002;21/11/2021 00:00;21/11/2021;4390;4190;90
PROD-0000002;22/11/2021 00:00;22/11/2021;4350;4110;60
PROD-0000002;23/11/2021 00:00;23/11/2021;4360;4160;20
PROD-0000002;24/11/2021 00:00;24/11/2021;4320;4120;60
PROD-0000002;25/11/2021 00:00;25/11/2021;4330;4100;20
PROD-0000002;26/11/2021 00:00;26/11/2021;4290;4080;110
PROD-0000002;27/11/2021 00:00;27/11/2021;4340;4100;30
PROD-0000002;28/11/2021 00:00;28/11/2021;4350;4090;80
PROD-0000002;29/11/2021 00:00;29/11/2021;4340;4130;30
PROD-0000002;30/11/2021 00:00;30/11/2021;4340;4130;50
PROD-0000002;01/12/2021 00:00;01/12/2021;4390;4140;80
PROD-0000002;02/12/2021 00:00;02/12/2021;4350;4120;100
PROD-0000002;03/12/2021 00:00;03/12/2021;4410;4190;40
PROD-0000002;04/12/2021 00:00;04/12/2021;4410;4180;20
PROD-0000002;05/12/2021 00:00;05/12/2021;4290;4110;10
PROD-0000002;06/12/2021 00:00;06/12/2021;4360;4150;70
PROD-0000002;07/12/2021 00:00;07/12/2021;4370;4130;70
PROD-0000002;08/12/2021 00:00;08/12/2021;4330;4110;110
PROD-0000002;09/12/2021 00:00;09/12/2021;4380;4200;90
PROD-0000002;10/12/2021 00:00;10/12/2021;4310;4120;10
PROD-0000002;11/12/2021 00:00;11/12/2021;4370;4190;40
PROD-0000002;12/12/2021 00:00;12/12/2021;4350;4110;80
PROD-0000002;13/12/2021 00:00;13/12/2021;4360;4140;30
PROD-0000002;14/12/2021 00:00;14/12/2021;4390;4170;50
PROD-0000002;15/12/2021 00:00;15/12/2021;4340;4110;0
PROD-0000002;16/12/2021 00:00;16/12/2021;4410;4230;60
PROD-0000002;17/12/2021 00:00;17/12/2021;4380;4170;90
PROD-0000002;18/12/2021 00:00;18/12/2021;4400;4180;70
PROD-0000002;19/12/2021 00:00;19/12/2021;4350;4160;60
PROD-0000002;20/12/2021 00:00;20/12/2021;4390;4160;40
PROD-0000002;21/12/2021 00:00;21/12/2021;4340;4090;40
PROD-0000002;22/12/2021 00:00;22/12/2021;4280;4070;70
PROD-0000002;23/12/2021 00:00;23/12/2021;4370;4150;70
PROD-0000002;24/12/2021 00:00;24/12/2021;4380;4200;110
PROD-0000002;25/12/2021 00:00;25/12/2021;4330;4120;50
PROD-0000002;26/12/2021 00:00;26/12/2021;4390;4190;0
PROD-0000002;27/12/2021 00:00;27/12/2021;4370;4160;20
PROD-0000002;28/12/2021 00:00;28/12/2021;4340;4150;100
PROD-0000002;29/12/2021 00:00;29/12/2021;4390;4220;110
PROD-0000002;30/12/2021 00:00;30/12/2021;4380;4160;100
PROD-0000002;31/12/2021 00:00;31/12/2021;4300;4110;0
PROD-0000002;01/01/2022 00:00;01/01/2022;4320;4100;20
PROD-0000003;02/01/2022 00:00;02/01/2022;6220;5900;90
PROD-0000003;03/01/2022 00:00;03/01/2022;6280;5990;90
PROD-0000003;04/01/2022 00:00;04/01/2022;6170;5820;10
PROD-0000003;05/01/2022 00:00;05/01/2022;6200;5920;70
PROD-0000003;06/01/2022 00:00;06/01/2022;6190;5820;150
PROD-0000003;07/01/2022 00:00;07/01/2022;6140;5790;100
PROD-0000003;08/01/2022 00:00;08/01/2022;6130;5820;100
PROD-0000003;09/01/2022 00:00;09/01/2022;6160;5810;70
PROD-0000003;10/01/2022 00:00;10/01/2022;6200;5890;30
PROD-0000003;11/01/2022 00:00;11/01/2022;6150;5840;150
PROD-0000003;12/01/2022 00:00;12/01/2022;6150;5850;120
PROD-0000003;13/01/2022 00:00;13/01/2022;6250;6000;30
PROD-0000003;14/01/2022 00:00;14/01/2022;6160;5880;140
PROD-0000003;15/01/2022 00:00;15/01/2022;6220;5950;130
PROD-0000003;16/01/2022 00:00;16/01/2022;6240;5930;20
PROD-0000003;17/01/2022 00:00;17/01/2022;6220;5950;70
PROD-0000003;18/01/2022 00:00;18/01/2022;6220;5910;50
PROD-0000003;19/01/2022 00:00;19/01/2022;6140;5840;10
PROD-0000003;20/01/2022 00:00;20/01/2022;6150;5840;60
PROD-0000003;21/01/2022 00:00;21/01/2022;6210;5890;30
PROD-0000003;22/01/2022 00:00;22/01/2022;6180;5920;90
PROD-0000003;23/01/2022 00:00;23/01/2022;6220;5910;150
PROD-0000003;24/01/2022 00:00;24/01/2022;6300;5970;130
PROD-0000003;25/01/2022 00:00;25/01/2022;6110;5760;30
PROD-0000003;26/01/2022 00:00;26/01/2022;6140;5860;120
PROD-0000003;27/01/2022 00:00;27/01/2022;6170;5870;90
PROD-0000003;28/01/2022 00:00;28/01/2022;6240;5990;40
PROD-0000003;29/01/2022 00:00;29/01/2022;6300;5950;120
PROD-0000003;30/01/2022 00:00;30/01/2022;6310;5950;30
PROD-0000003;31/01/2022 00:00;31/01/2022;6160;5850;100
PROD-0000003;01/02/2022 00:00;01/02/2022;6290;5950;60
PROD-0000003;02/02/2022 00:00;02/02/2022;6330;6010;160
PROD-0000003;03/02/2022 00:00;03/02/2022;6300;5990;140
PROD-0000003;04/02/2022 00:00;04/02/2022;6330;6020;60
PROD-0000003;05/02/2022 00:00;05/02/2022;6290;5960;30
PROD-0000003;06/02/2022 00:00;06/02/2022;6240;5930;110
PROD-0000003;07/02/2022 00:00;07/02/2022;6140;5890;60
PROD-0000003;08/02/2022 00:00;08/02/2022;6260;5950;130
PROD-0000003;09/02/2022 00:00;09/02/2022;6220;5930;130
PROD-0000003;10/02/2022 00:00;10/02/2022;6240;5980;130
PROD-0000003;11/02/2022 00:00;11/02/2022;6170;5910;130
PROD-0000003;12/02/2022 00:00;12/02/2022;6300;5980;10
PROD-0000003;13/02/2022 00:00;13/02/2022;6280;5960;130
PROD-0000003;14/02/2022 00:00;14/02/2022;6240;5880;0
PROD-0000003;15/02/2022 00:00;15/02/2022;6150;5900;80
PROD-0000003;16/02/2022 00:00;16/02/2022;6180;5870;90
PROD-0000003;17/02/2022 00:00;17/02/2022;6250;5930;110
PROD-0000003;18/02/2022 00:00;18/02/2022;6280;5960;40
PROD-0000003;19/02/2022 00:00;19/02/2022;6290;5980;70
PROD-0000003;20/02/2022 00:00;20/02/2022;6310;5990;50
PROD-0000003;21/02/2022 00:00;21/02/2022;6190;5880;150
PROD-0000003;22/02/2022 00:00;22/02/2022;6280;6000;30
PROD-0000003;23/02/2022 00:00;23/02/2022;6260;5990;20
PROD-0000003;24/02/2022 00:00;24/02/2022;6330;6010;70
PROD-0000003;25/02/2022 00:00;25/02/2022;6220;5900;140
PROD-0000003;26/02/2022 00:00;26/02/2022;6150;5840;140
PROD-0000003;27/02/2022 00:00;27/02/2022;6230;5920;0
PROD-0000003;28/02/2022 00:00;28/02/2022;6220;5910;70
PROD-0000003;01/03/2022 00:00;01/03/2022;6250;5950;30
PROD-0000003;02/03/2022 00:00;02/03/2022;6300;5980;80
PROD-0000003;03/03/2022 00:00;03/03/2022;6250;5920;50
PROD-0000003;04/03/2022 00:00;04/03/2022;6330;5990;110
PROD-0000003;05/03/2022 00:00;05/03/2022;6180;5900;90
PROD-0000003;06/03/2022 00:00;06/03/2022;6200;5880;30
PROD-0000003;07/03/2022 00:00;07/03/2022;6350;6030;100
PROD-0000003;08/03/2022 00:00;08/03/2022;6220;5910;140
PROD-0000003;09/03/2022 00:00;09/03/2022;6300;6000;120
