kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000002;12/02/2020 00:00;2020-02-12;4250;4070;80
PROD-0000002;13/02/2020 00:00;2020-02-13;4210;3960;80
PROD-0000002;14/02/2020 00:00;2020-02-14;4220;4040;70
PROD-0000002;15/02/2020 00:00;2020-02-15;4180;4000;20
PROD-0000002;16/02/2020 00:00;2020-02-16;4250;4040;60
PROD-0000002;17/02/2020 00:00;2020-02-17;4150;3990;0
PROD-0000002;18/02/2020 00:00;2020-02-18;4270;4030;100
PROD-0000002;19/02/2020 00:00;2020-02-19;4170;3970;40
PROD-0000002;20/02/2020 00:00;2020-02-20;4200;3950;50
PROD-0000002;21/02/2020 00:00;2020-02-21;4220;4020;40
PROD-0000002;22/02/2020 00:00;2020-02-22;4300;4090;60
PROD-0000002;23/02/2020 00:00;2020-02-23;4230;4000;100
PROD-0000002;24/02/2020 00:00;2020-02-24;4200;3990;90
PROD-0000002;25/02/2020 00:00;2020-02-25;4210;4000;80
PROD-0000002;26/02/2020 00:00;2020-02-26;4260;4050;90
PROD-0000002;27/02/2020 00:00;2020-02-27;4150;3920;10
PROD-0000002;28/02/2020 00:00;2020-02-28;4190;3980;60
PROD-0000002;29/02/2020 00:00;2020-02-29;4210;3970;60
PROD-0000002;01/03/2020 00:00;2020-03-01;4210;4000;50
PROD-0000002;02/03/2020 00:00;2020-03-02;4240;4020;0
PROD-0000002;03/03/2020 00:00;2020-03-03;4250;3990;0
PROD-0000002;04/03/2020 00:00;2020-03-04;4220;4010;0
PROD-0000002;05/03/2020 00:00;2020-03-05;4250;4070;0
PROD-0000002;06/03/2020 00:00;2020-03-06;4220;4010;0
PROD-0000002;07/03/2020 00:00;2020-03-07;4240;4030;50
PROD-0000002;08/03/2020 00:00;2020-03-08;4190;3980;10
PROD-0000002;09/03/2020 00:00;2020-03-09;4220;4010;40
PROD-0000002;10/03/2020 00:00;2020-03-10;4250;4040;30
PROD-0000002;11/03/2020 00:00;2020-03-11;4170;3970;30
PROD-0000002;12/03/2020 00:00;2020-03-12;4200;3980;10
PROD-0000002;13/03/2020 00:00;2020-03-13;4290;4070;70
PROD-0000002;14/03/2020 00:00;2020-03-14;4260;4010;30
PROD-0000002;15/03/2020 00:00;2020-03-15;4230;4010;0
PROD-0000002;16/03/2020 00:00;2020-03-16;4280;4080;20
PROD-0000002;17/03/2020 00:00;2020-03-17;4220;4000;60
PROD-0000002;18/03/2020 00:00;2020-03-18;4220;4010;90
PROD-0000002;19/03/2020 00:00;2020-03-19;4190;3990;90
PROD-0000002;20/03/2020 00:00;2020-03-20;4280;4100;20
PROD-0000002;21/03/2020 00:00;2020-03-21;4220;4010;0
PROD-0000002;22/03/2020 00:00;2020-03-22;4220;4010;90
PROD-0000002;23/03/2020 00:00;2020-03-23;4220;4040;50
PROD-0000002;24/03/2020 00:00;2020-03-24;4240;4020;60
PROD-0000002;25/03/2020 00:00;2020-03-25;4200;3960;0
PROD-0000002;26/03/2020 00:00;2020-03-26;4230;4020;10
PROD-0000002;27/03/2020 00:00;2020-03-27;4200;3990;50
PROD-0000002;28/03/2020 00:00;2020-03-28;4160;3910;10
PROD-0000002;29/03/2020 00:00;2020-03-29;4240;4020;0
PROD-0000002;30/03/2020 00:00;2020-03-30;4240;4030;60
PROD-0000002;31/03/2020 00:00;2020-03-31;4170;3970;80
PROD-0000002;01/04/2020 00:00;2020-04-01;4260;4030;60
PROD-0000002;02/04/2020 00:00;2020-04-02;4300;4090;10
PROD-0000002;03/04/2020 00:00;2020-04-03;4250;4050;70
PROD-0000002;04/04/2020 00:00;2020-04-04;4250;4040;80
PROD-0000002;05/04/2020 00:00;2020-04-05;4310;4110;90
PROD-0000002;06/04/2020 00:00;2020-04-06;4270;4100;20
PROD-0000002;07/04/2020 00:00;2020-04-07;4210;4000;20
PROD-0000002;08/04/2020 00:00;2020-04-08;4220;4010;10
PROD-0000002;09/04/2020 00:00;2020-04-09;4240;4020;90
PROD-0000002;10/04/2020 00:00;2020-04-10;4220;4030;10
PROD-0000002;11/04/2020 00:00;2020-04-11;4210;4010;20
PROD-0000002;12/04/2020 00:00;2020-04-12;4210;3970;30
PROD-0000002;13/04/2020 00:00;2020-04-13;4310;4070;30
PROD-0000002;14/04/2020 00:00;2020-04-14;4300;4110;10
PROD-0000002;15/04/2020 00:00;2020-04-15;4260;4060;100
PROD-0000002;16/04/2020 00:00;2020-04-16;4250;4040;60
PROD-0000002;17/04/2020 00:00;2020-04-17;4270;4060;20
PROD-0000002;18/04/2020 00:00;2020-04-18;4240;4030;20
PROD-0000002;19/04/2020 00:00;2020-04-19;4190;3960;0
PROD-0000002;20/04/2020 00:00;2020-04-20;4280;4030;10
PROD-0000002;21/04/2020 00:00;2020-04-21;4240;4010;70
PROD-0000002;22/04/2020 00:00;2020-04-22;4260;4050;90
PROD-0000002;23/04/2020 00:00;2020-04-23;4270;4050;80
PROD-0000002;24/04/2020 00:00;2020-04-24;4270;4080;100
PROD-0000002;25/04/2020 00:00;2020-04-25;4240;4040;80
PROD-0000002;26/04/2020 00:00;2020-04-26;4180;3970;80
PROD-0000002;27/04/2020 00:00;2020-04-27;4210;3990;10
PROD-0000002;28/04/2020 00:00;2020-04-28;4280;4060;100
PROD-0000002;29/04/2020 00:00;2020-04-29;4280;4060;40
PROD-0000002;30/04/2020 00:00;2020-04-30;4250;4070;20
PROD-0000002;01/05/2020 00:00;2020-05-01;4260;4070;50
PROD-0000002;02/05/2020 00:00;2020-05-02;4240;4030;100
PROD-0000002;03/05/2020 00:00;2020-05-03;4260;4090;70
PROD-0000002;04/05/2020 00:00;2020-05-04;4220;4010;60
PROD-0000002;05/05/2020 00:00;2020-05-05;4280;4090;70
PROD-0000002;06/05/2020 00:00;2020-05-06;4320;4120;10
PROD-0000002;07/05/2020 00:00;2020-05-07;4290;4060;50
PROD-0000002;08/05/2020 00:00;2020-05-08;4260;4040;40
PROD-0000002;09/05/2020 00:00;2020-05-09;4250;4040;70
PROD-0000002;10/05/2020 00:00;2020-05-10;4260;4080;30
PROD-0000002;11/05/2020 00:00;2020-05-11;4290;4060;20
PROD-0000002;12/05/2020 00:00;2020-05-12;4270;4040;30
PROD-0000002;13/05/2020 00:00;2020-05-13;4300;4050;90
PROD-0000002;14/05/2020 00:00;2020-05-14;4240;4060;0
PROD-0000002;15/05/2020 00:00;2020-05-15;4280;4030;10
PROD-0000002;16/05/2020 00:00;2020-05-16;4300;4090;10
PROD-0000002;17/05/2020 00:00;2020-05-17;4280;4050;70
PROD-0000002;18/05/2020 00:00;2020-05-18;4320;4080;80
PROD-0000002;19/05/2020 00:00;2020-05-19;4310;4110;60
PROD-0000002;20/05/2020 00:00;2020-05-20;4320;4090;0
PROD-0000002;21/05/2020 00:00;2020-05-21;4240;3990;70
PROD-0000002;22/05/2020 00:00;2020-05-22;4210;4000;100
PROD-0000002;23/05/2020 00:00;2020-05-23;4290;4060;40
PROD-0000002;24/05/2020 00:00;2020-05-24;4250;4030;100
PROD-0000002;25/05/2020 00:00;2020-05-25;4250;4050;100
PROD-0000002;26/05/2020 00:00;2020-05-26;4320;4090;50
PROD-0000002;27/05/2020 00:00;2020-05-27;4250;4050;40
PROD-0000002;28/05/2020 00:00;2020-05-28;4210;3970;60
PROD-0000002;29/05/2020 00:00;2020-05-29;4270;4030;60
PROD-0000002;30/05/2020 00:00;2020-05-30;4260;4040;30
PROD-0000002;31/05/2020 00:00;2020-05-31;4240;4030;60
PROD-0000002;01/06/2020 00:00;2020-06-01;4260;4050;70
PROD-0000002;02/06/2020 00:00;2020-06-02;4330;4130;40
PROD-0000002;03/06/2020 00:00;2020-06-03;4290;4060;30
PROD-0000002;04/06/2020 00:00;2020-06-04;4300;4090;80
PROD-0000002;05/06/2020 00:00;2020-06-05;4310;4090;80
PROD-0000002;06/06/2020 00:00;2020-06-06;4300;4050;10
PROD-0000002;07/06/2020 00:00;2020-06-07;4250;4030;30
PROD-0000002;08/06/2020 00:00;2020-06-08;4260;4050;80
PROD-0000002;09/06/2020 00:00;2020-06-09;4280;4060;60
PROD-0000002;10/06/2020 00:00;2020-06-10;4260;4050;60
PROD-0000002;11/06/2020 00:00;2020-06-11;4340;4120;20
PROD-0000002;12/06/2020 00:00;2020-06-12;4290;4060;20
PROD-0000002;13/06/2020 00:00;2020-06-13;4200;3990;60
PROD-0000002;14/06/2020 00:00;2020-06-14;4260;4050;70
PROD-0000002;15/06/2020 00:00;2020-06-15;4300;4080;100
PROD-0000002;16/06/2020 00:00;2020-06-16;4330;4160;80
PROD-0000002;17/06/2020 00:00;2020-06-17;4270;4050;60
PROD-0000002;18/06/2020 00:00;2020-06-18;4290;4080;20
PROD-0000002;19/06/2020 00:00;2020-06-19;4300;4080;20
PROD-0000002;20/06/2020 00:00;2020-06-20;4260;4000;90
PROD-0000002;21/06/2020 00:00;2020-06-21;4240;4060;40
PROD-0000002;22/06/2020 00:00;2020-06-22;4260;4040;40
PROD-0000002;23/06/2020 00:00;2020-06-23;4260;4020;0
PROD-0000002;24/06/2020 00:00;2020-06-24;4300;4050;80
PROD-0000002;25/06/2020 00:00;2020-06-25;4210;4040;20
PROD-0000002;26/06/2020 00:00;2020-06-26;4280;4070;80
PROD-0000002;27/06/2020 00:00;2020-06-27;4250;4030;60
PROD-0000002;28/06/2020 00:00;2020-06-28;4260;4050;100
PROD-0000002;29/06/2020 00:00;2020-06-29;4270;4030;100
PROD-0000002;30/06/2020 00:00;2020-06-30;4270;4060;0
PROD-0000002;01/07/2020 00:00;2020-07-01;4340;4120;10
PROD-0000002;02/07/2020 00:00;2020-07-02;4320;4130;100
PROD-0000002;03/07/2020 00:00;2020-07-03;4240;4020;100
PROD-0000002;04/07/2020 00:00;2020-07-04;4300;4100;20
PROD-0000002;05/07/2020 00:00;2020-07-05;4300;4120;80
PROD-0000002;06/07/2020 00:00;2020-07-06;4270;4050;40
PROD-0000002;07/07/2020 00:00;2020-07-07;4290;4100;80
PROD-0000002;08/07/2020 00:00;2020-07-08;4290;4080;0
PROD-0000002;09/07/2020 00:00;2020-07-09;4260;4030;50
PROD-0000002;10/07/2020 00:00;2020-07-10;4290;4090;30
PROD-0000002;11/07/2020 00:00;2020-07-11;4270;4050;40
PROD-0000002;12/07/2020 00:00;2020-07-12;4330;4140;50
PROD-0000002;13/07/2020 00:00;2020-07-13;4250;4040;50
PROD-0000002;14/07/2020 00:00;2020-07-14;4290;4080;10
PROD-0000002;15/07/2020 00:00;2020-07-15;4280;4090;30
PROD-0000002;16/07/2020 00:00;2020-07-16;4290;4080;30
PROD-0000002;17/07/2020 00:00;2020-07-17;4270;4100;10
PROD-0000002;18/07/2020 00:00;2020-07-18;4330;4110;10
PROD-0000002;19/07/2020 00:00;2020-07-19;4260;4060;90
PROD-0000002;20/07/2020 00:00;2020-07-20;4320;4130;60
PROD-0000002;21/07/2020 00:00;2020-07-21;4250;4030;100
PROD-0000002;22/07/2020 00:00;2020-07-22;4260;4040;0
PROD-0000002;23/07/2020 00:00;2020-07-23;4230;4050;40
PROD-0000002;24/07/2020 00:00;2020-07-24;4250;4050;70
PROD-0000002;25/07/2020 00:00;2020-07-25;4320;4070;100
PROD-0000002;26/07/2020 00:00;2020-07-26;4300;4120;30
PROD-0000002;27/07/2020 00:00;2020-07-27;4320;4090;70
PROD-0000002;28/07/2020 00:00;2020-07-28;4290;4080;100
PROD-0000002;29/07/2020 00:00;2020-07-29;4280;4070;70
PROD-0000002;30/07/2020 00:00;2020-07-30;4260;4030;70
PROD-0000002;31/07/2020 00:00;2020-07-31;4230;4020;20
PROD-0000002;01/08/2020 00:00;2020-08-01;4270;4020;0
PROD-0000002;02/08/2020 00:00;2020-08-02;4310;4090;100
PROD-0000002;03/08/2020 00:00;2020-08-03;4310;4060;70
PROD-0000002;04/08/2020 00:00;2020-08-04;4330;4110;10
PROD-0000002;05/08/2020 00:00;2020-08-05;4260;4050;100
PROD-0000002;06/08/2020 00:00;2020-08-06;4290;4080;0
PROD-0000002;07/08/2020 00:00;2020-08-07;4360;4140;80
PROD-0000002;08/08/2020 00:00;2020-08-08;4300;4090;10
PROD-0000002;09/08/2020 00:00;2020-08-09;4290;4070;80
PROD-0000002;10/08/2020 00:00;2020-08-10;4360;4150;20
PROD-0000002;11/08/2020 00:00;2020-08-11;4320;4100;80
PROD-0000002;12/08/2020 00:00;2020-08-12;4270;4040;80
PROD-0000002;13/08/2020 00:00;2020-08-13;4340;4130;40
PROD-0000002;14/08/2020 00:00;2020-08-14;4270;4090;20
PROD-0000002;15/08/2020 00:00;2020-08-15;4260;4050;50
PROD-0000002;16/08/2020 00:00;2020-08-16;4340;4120;10
PROD-0000002;17/08/2020 00:00;2020-08-17;4300;4040;40
PROD-0000002;18/08/2020 00:00;2020-08-18;4280;4060;30
PROD-0000002;19/08/2020 00:00;2020-08-19;4300;4110;20
PROD-0000002;20/08/2020 00:00;2020-08-20;4290;4050;100
PROD-0000002;21/08/2020 00:00;2020-08-21;4360;4150;30
PROD-0000002;22/08/2020 00:00;2020-08-22;4260;4020;30
PROD-0000002;23/08/2020 00:00;2020-08-23;4280;4050;80
PROD-0000002;24/08/2020 00:00;2020-08-24;4310;4070;70
PROD-0000002;25/08/2020 00:00;2020-08-25;4260;4040;50
PROD-0000002;26/08/2020 00:00;2020-08-26;4260;4050;60
PROD-0000002;27/08/2020 00:00;2020-08-27;4260;4040;50
PROD-0000002;28/08/2020 00:00;2020-08-28;4300;4090;100
PROD-0000002;29/08/2020 00:00;2020-08-29;4290;4080;30
PROD-0000002;30/08/2020 00:00;2020-08-30;4240;4030;60
PROD-0000002;31/08/2020 00:00;2020-08-31;4370;4150;80
PROD-0000002;01/09/2020 00:00;2020-09-01;4330;4090;20
PROD-0000002;02/09/2020 00:00;2020-09-02;4290;4040;60
PROD-0000002;03/09/2020 00:00;2020-09-03;4250;4070;0
PROD-0000002;04/09/2020 00:00;2020-09-04;4380;4170;60
PROD-0000002;05/09/2020 00:00;2020-09-05;4340;4130;110
PROD-0000002;06/09/2020 00:00;2020-09-06;4340;4090;100
PROD-0000002;07/09/2020 00:00;2020-09-07;4340;4120;50
PROD-0000002;08/09/2020 00:00;2020-09-08;4270;4050;10
PROD-0000002;09/09/2020 00:00;2020-09-09;4310;4090;70
PROD-0000002;10/09/2020 00:00;2020-09-10;4380;4160;90
PROD-0000002;11/09/2020 00:00;2020-09-11;4350;4160;70
PROD-0000002;12/09/2020 00:00;2020-09-12;4310;4110;100
PROD-0000002;13/09/2020 00:00;2020-09-13;4360;4120;80
PROD-0000002;14/09/2020 00:00;2020-09-14;4350;4130;90
PROD-0000002;15/09/2020 00:00;2020-09-15;4290;4080;30
PROD-0000002;16/09/2020 00:00;2020-09-16;4280;4030;70
PROD-0000002;17/09/2020 00:00;2020-09-17;4270;4080;30
PROD-0000002;18/09/2020 00:00;2020-09-18;4300;4090;70
PROD-0000002;19/09/2020 00:00;2020-09-19;4300;4080;40
PROD-0000002;20/09/2020 00:00;2020-09-20;4280;4070;40
PROD-0000002;21/09/2020 00:00;2020-09-21;4290;4110;30
PROD-0000002;22/09/2020 00:00;2020-09-22;4300;4070;80
PROD-0000002;23/09/2020 00:00;2020-09-23;4280;4070;30
PROD-0000002;24/09/2020 00:00;2020-09-24;4320;4130;90
PROD-0000002;25/09/2020 00:00;2020-09-25;4340;4120;80
PROD-0000002;26/09/2020 00:00;2020-09-26;4350;4100;70
PROD-0000002;27/09/2020 00:00;2020-09-27;4350;4140;80
PROD-0000002;28/09/2020 00:00;2020-09-28;4340;4130;0
PROD-0000002;29/09/2020 00:00;2020-09-29;4370;4130;80
PROD-0000002;30/09/2020 00:00;2020-09-30;4260;4030;60
PROD-0000002;01/10/2020 00:00;2020-10-01;4330;4120;10
PROD-0000002;02/10/2020 00:00;2020-10-02;4320;4100;60
PROD-0000002;03/10/2020 00:00;2020-10-03;4380;4140;100
PROD-0000002;04/10/2020 00:00;2020-10-04;4320;4120;20
PROD-0000002;05/10/2020 00:00;2020-10-05;4340;4170;100
PROD-0000002;06/10/2020 00:00;2020-10-06;4320;4090;100
PROD-0000002;07/10/2020 00:00;2020-10-07;4310;4080;90
PROD-0000002;08/10/2020 00:00;2020-10-08;4310;4090;60
PROD-0000002;09/10/2020 00:00;2020-10-09;4260;4010;100
PROD-0000002;10/10/2020 00:00;2020-10-10;4360;4130;40
PROD-0000002;11/10/2020 00:00;2020-10-11;4350;4140;70
PROD-0000002;12/10/2020 00:00;2020-10-12;4360;4130;0
PROD-0000002;13/10/2020 00:00;2020-10-13;4310;4110;60
PROD-0000002;14/10/2020 00:00;2020-10-14;4280;4060;70
PROD-0000002;15/10/2020 00:00;2020-10-15;4330;4140;80
PROD-0000002;16/10/2020 00:00;2020-10-16;4320;4110;10
PROD-0000002;17/10/2020 00:00;2020-10-17;4310;4100;50
PROD-0000002;18/10/2020 00:00;2020-10-18;4360;4110;100
PROD-0000002;19/10/2020 00:00;2020-10-19;4300;4120;40
PROD-0000002;20/10/2020 00:00;2020-10-20;4320;4110;110
PROD-0000002;21/10/2020 00:00;2020-10-21;4340;4160;30
PROD-0000002;22/10/2020 00:00;2020-10-22;4290;4050;40
PROD-0000002;23/10/2020 00:00;2020-10-23;4290;4100;30
PROD-0000002;24/10/2020 00:00;2020-10-24;4360;4150;50
PROD-0000002;25/10/2020 00:00;2020-10-25;4380;4150;90
PROD-0000002;26/10/2020 00:00;2020-10-26;4250;4040;40
PROD-0000002;27/10/2020 00:00;2020-10-27;4320;4130;110
PROD-0000002;28/10/2020 00:00;2020-10-28;4340;4120;0
PROD-0000002;29/10/2020 00:00;2020-10-29;4280;4110;10
PROD-0000002;30/10/2020 00:00;2020-10-30;4320;4140;0
PROD-0000002;31/10/2020 00:00;2020-10-31;4260;4050;0
PROD-0000002;01/11/2020 00:00;2020-11-01;4400;4180;70
PROD-0000002;02/11/2020 00:00;2020-11-02;4290;4110;0
PROD-0000002;03/11/2020 00:00;2020-11-03;4300;4080;50
PROD-0000002;04/11/2020 00:00;2020-11-04;4360;4150;50
PROD-0000002;05/11/2020 00:00;2020-11-05;4370;4140;110
PROD-0000002;06/11/2020 00:00;2020-11-06;4320;4090;100
PROD-0000002;07/11/2020 00:00;2020-11-07;4340;4160;80
PROD-0000002;08/11/2020 00:00;2020-11-08;4360;4110;0
PROD-0000002;09/11/2020 00:00;2020-11-09;4330;4070;60
PROD-0000002;10/11/2020 00:00;2020-11-10;4340;4130;10
PROD-0000002;11/11/2020 00:00;2020-11-11;4400;4180;70
PROD-0000002;12/11/2020 00:00;2020-11-12;4370;4170;20
PROD-0000002;13/11/2020 00:00;2020-11-13;4390;4170;30
PROD-0000002;14/11/2020 00:00;2020-11-14;4350;4140;0
PROD-0000002;15/11/2020 00:00;2020-11-15;4300;4100;10
PROD-0000002;16/11/2020 00:00;2020-11-16;4390;4190;70
PROD-0000002;17/11/2020 00:00;2020-11-17;4390;4190;10
PROD-0000002;18/11/2020 00:00;2020-11-18;4330;4080;20
PROD-0000002;19/11/2020 00:00;2020-11-19;4340;4150;10
PROD-0000002;20/11/2020 00:00;2020-11-20;4390;4190;90
PROD-0000002;21/11/2020 00:00;2020-11-21;4350;4110;60
PROD-0000002;22/11/2020 00:00;2020-11-22;4360;4160;20
PROD-0000002;23/11/2020 00:00;2020-11-23;4320;4120;60
PROD-0000002;24/11/2020 00:00;2020-11-24;4330;4100;20
PROD-0000002;25/11/2020 00:00;2020-11-25;4290;4080;110
PROD-0000002;26/11/2020 00:00;2020-11-26;4340;4100;30
PROD-0000002;27/11/2020 00:00;2020-11-27;4350;4090;80
PROD-0000002;28/11/2020 00:00;2020-11-28;4340;4130;30
PROD-0000002;29/11/2020 00:00;2020-11-29;4340;4130;50
PROD-0000002;30/11/2020 00:00;2020-11-30;4390;4140;80
PROD-0000002;01/12/2020 00:00;2020-12-01;4350;4120;100
PROD-0000002;02/12/2020 00:00;2020-12-02;4410;4190;40
PROD-0000002;03/12/2020 00:00;2020-12-03;4410;4180;20
PROD-0000002;04/12/2020 00:00;2020-12-04;4290;4110;10
PROD-0000002;05/12/2020 00:00;2020-12-05;4360;4150;70
PROD-0000002;06/12/2020 00:00;2020-12-06;4370;4130;70
PROD-0000002;07/12/2020 00:00;2020-12-07;4330;4110;110
PROD-0000002;08/12/2020 00:00;2020-12-08;4380;4200;90
PROD-0000002;09/12/2020 00:00;2020-12-09;4310;4120;10
PROD-0000002;10/12/2020 00:00;2020-12-10;4370;4190;40
PROD-0000002;11/12/2020 00:00;2020-12-11;4350;4110;80
PROD-0000002;12/12/2020 00:00;2020-12-12;4360;4140;30
PROD-0000002;13/12/2020 00:00;2020-12-13;4390;4170;50
PROD-0000002;14/12/2020 00:00;2020-12-14;4340;4110;0
PROD-0000002;15/12/2020 00:00;2020-12-15;4410;4230;60
PROD-0000002;16/12/2020 00:00;2020-12-16;4380;4170;90
PROD-0000002;17/12/2020 00:00;2020-12-17;4400;4180;70
PROD-0000002;18/12/2020 00:00;2020-12-18;4350;4160;60
PROD-0000002;19/12/2020 00:00;2020-12-19;4390;4160;40
PROD-0000002;20/12/2020 00:00;2020-12-20;4340;4090;40
PROD-0000002;21/12/2020 00:00;2020-12-21;4280;4070;70
PROD-0000002;22/12/2020 00:00;2020-12-22;4370;4150;70
PROD-0000002;23/12/2020 00:00;2020-12-23;4380;4200;110
PROD-0000002;24/12/2020 00:00;2020-12-24;4330;4120;50
PROD-0000002;25/12/2020 00:00;2020-12-25;4390;4190;0
PROD-0000002;26/12/2020 00:00;2020-12-26;4370;4160;20
PROD-0000002;27/12/2020 00:00;2020-12-27;4340;4150;100
PROD-0000002;28/12/2020 00:00;2020-12-28;4390;4220;110
PROD-0000002;29/12/2020 00:00;2020-12-29;4380;4160;100
PROD-0000002;30/12/2020 00:00;2020-12-30;4300;4110;0
PROD-0000002;31/12/2020 00:00;2020-12-31;4320;4100;20
PROD-0000003;01/01/2020 00:00;2020-01-01;6220;5900;90
PROD-0000003;02/01/2020 00:00;2020-01-02;6280;5990;90
PROD-0000003;03/01/2020 00:00;2020-01-03;6170;5820;10
PROD-0000003;04/01/2020 00:00;2020-01-04;6200;5920;70
PROD-0000003;05/01/2020 00:00;2020-01-05;6190;5820;150
PROD-0000003;06/01/2020 00:00;2020-01-06;6140;5790;100
PROD-0000003;07/01/2020 00:00;2020-01-07;6130;5820;100
PROD-0000003;08/01/2020 00:00;2020-01-08;6160;5810;70
PROD-0000003;09/01/2020 00:00;2020-01-09;6200;5890;30
PROD-0000003;10/01/2020 00:00;2020-01-10;6150;5840;150
PROD-0000003;11/01/2020 00:00;2020-01-11;6150;5850;120
PROD-0000003;12/01/2020 00:00;2020-01-12;6250;6000;30
PROD-0000003;13/01/2020 00:00;2020-01-13;6160;5880;140
PROD-0000003;14/01/2020 00:00;2020-01-14;6220;5950;130
PROD-0000003;15/01/2020 00:00;2020-01-15;6240;5930;20
PROD-0000003;16/01/2020 00:00;2020-01-16;6220;5950;70
PROD-0000003;17/01/2020 00:00;2020-01-17;6220;5910;50
PROD-0000003;18/01/2020 00:00;2020-01-18;6140;5840;10
PROD-0000003;19/01/2020 00:00;2020-01-19;6150;5840;60
PROD-0000003;20/01/2020 00:00;2020-01-20;6210;5890;30
PROD-0000003;21/01/2020 00:00;2020-01-21;6180;5920;90
PROD-0000003;22/01/2020 00:00;2020-01-22;6220;5910;150
PROD-0000003;23/01/2020 00:00;2020-01-23;6300;5970;130
PROD-0000003;24/01/2020 00:00;2020-01-24;6110;5760;30
PROD-0000003;25/01/2020 00:00;2020-01-25;6140;5860;120
PROD-0000003;26/01/2020 00:00;2020-01-26;6170;5870;90
PROD-0000003;27/01/2020 00:00;2020-01-27;6240;5990;40
PROD-0000003;28/01/2020 00:00;2020-01-28;6300;5950;120
PROD-0000003;29/01/2020 00:00;2020-01-29;6310;5950;30
PROD-0000003;30/01/2020 00:00;2020-01-30;6160;5850;100
PROD-0000003;31/01/2020 00:00;2020-01-31;6290;5950;60
PROD-0000003;01/02/2020 00:00;2020-02-01;6330;6010;160
PROD-0000003;02/02/2020 00:00;2020-02-02;6300;5990;140
PROD-0000003;03/02/2020 00:00;2020-02-03;6330;6020;60
PROD-0000003;04/02/2020 00:00;2020-02-04;6290;5960;30
PROD-0000003;05/02/2020 00:00;2020-02-05;6240;5930;110
PROD-0000003;06/02/2020 00:00;2020-02-06;6140;5890;60
PROD-0000003;07/02/2020 00:00;2020-02-07;6260;5950;130
PROD-0000003;08/02/2020 00:00;2020-02-08;6220;5930;130
PROD-0000003;09/02/2020 00:00;2020-02-09;6240;5980;130
PROD-0000003;10/02/2020 00:00;2020-02-10;6170;5910;130
PROD-0000003;11/02/2020 00:00;2020-02-11;6300;5980;10
PROD-0000003;12/02/2020 00:00;2020-02-12;6280;5960;130
PROD-0000003;13/02/2020 00:00;2020-02-13;6240;5880;0
PROD-0000003;14/02/2020 00:00;2020-02-14;6150;5900;80
PROD-0000003;15/02/2020 00:00;2020-02-15;6180;5870;90
PROD-0000003;16/02/2020 00:00;2020-02-16;6250;5930;110
PROD-0000003;17/02/2020 00:00;2020-02-17;6280;5960;40
PROD-0000003;18/02/2020 00:00;2020-02-18;6290;5980;70
PROD-0000003;19/02/2020 00:00;2020-02-19;6310;5990;50
PROD-0000003;20/02/2020 00:00;2020-02-20;6190;5880;150
PROD-0000003;21/02/2020 00:00;2020-02-21;6280;6000;30
PROD-0000003;22/02/2020 00:00;2020-02-22;6260;5990;20
PROD-0000003;23/02/2020 00:00;2020-02-23;6330;6010;70
PROD-0000003;24/02/2020 00:00;2020-02-24;6220;5900;140
PROD-0000003;25/02/2020 00:00;2020-02-25;6150;5840;140
PROD-0000003;26/02/2020 00:00;2020-02-26;6230;5920;0
PROD-0000003;27/02/2020 00:00;2020-02-27;6220;5910;70
PROD-0000003;28/02/2020 00:00;2020-02-28;6250;5950;30
PROD-0000003;29/02/2020 00:00;2020-02-29;6300;5980;80
PROD-0000003;01/03/2020 00:00;2020-03-01;6250;5920;50
PROD-0000003;02/03/2020 00:00;2020-03-02;6330;5990;110
PROD-0000003;03/03/2020 00:00;2020-03-03;6180;5900;90
PROD-0000003;04/03/2020 00:00;2020-03-04;6200;5880;30
PROD-0000003;05/03/2020 00:00;2020-03-05;6350;6030;100
PROD-0000003;06/03/2020 00:00;2020-03-06;6220;5910;140
PROD-0000003;07/03/2020 00:00;2020-03-07;6300;6000;120
